"","AgeRings","Weight_g","Species","Length_cm"
"69638",3,14.905111441344,"Sprat",13.5
"69639",5,14.905111441344,"Sprat",13.5
"69640",4,16.7142605973086,"Sprat",14
"69641",5,16.7142605973086,"Sprat",14
"69642",6,16.7142605973086,"Sprat",14
"69643",8,16.7142605973086,"Sprat",14
"69644",4,18.6677967501598,"Sprat",14.5
"69645",1,76.9585168540015,"Cod",20
"69646",2,89.3938902860119,"Cod",21
"69647",2,118.194987556792,"Cod",23
"69648",2,134.692407237676,"Cod",24
"69649",2,193.366554425623,"Cod",27
"69650",2,216.207004073774,"Cod",28
"69651",2,358.040700474711,"Cod",33
"69652",2,552.115887338607,"Cod",38
"69653",3,992.570002871883,"Cod",46
"69654",1,65.7458217003128,"Cod",19
"69655",1,76.9585168540015,"Cod",20
"69656",2,89.3938902860119,"Cod",21
"69657",2,103.117466155406,"Cod",22
"69658",2,118.194987556792,"Cod",23
"69659",2,134.692407237676,"Cod",24
"69660",2,152.675879097484,"Cod",25
"69661",2,172.21175037244,"Cod",26
"69662",2,193.366554425623,"Cod",27
"69663",2,216.207004073774,"Cod",28
"69664",2,240.799985392402,"Cod",29
"69665",2,267.212551949008,"Cod",30
"69666",2,295.511919421018,"Cod",31
"69667",2,325.765460560781,"Cod",32
"69668",3,358.040700474711,"Cod",33
"69669",3,392.40531218777,"Cod",34
"69670",3,428.927112467869,"Cod",35
"69671",3,467.674057887759,"Cod",36
"69672",3,508.714241104477,"Cod",37
"69673",3,552.115887338607,"Cod",38
"69674",4,597.947351037502,"Cod",39
"69675",3,646.277112708259,"Cod",40
"69676",4,697.173775907659,"Cod",41
"69677",4,750.706064377574,"Cod",42
"69678",3,927.805665155418,"Cod",45
"69679",3,992.570002871883,"Cod",46
"69680",4,1131.11093627793,"Cod",48
"69681",4,1205.02641869547,"Cod",49
"69682",3,1282.13133980358,"Cod",50
"69683",4,1446.18837985505,"Cod",52
"69684",2,11.6827943307746,"Herring",12.5
"69685",2,13.2139121949626,"Herring",13
"69686",2,13.2139121949626,"Herring",13
"69687",2,13.2139121949626,"Herring",13
"69688",2,14.8763820583671,"Herring",13.5
"69689",2,14.8763820583671,"Herring",13.5
"69690",2,14.8763820583671,"Herring",13.5
"69691",2,14.8763820583671,"Herring",13.5
"69692",2,16.6759783425685,"Herring",14
"69693",2,16.6759783425685,"Herring",14
"69694",3,16.6759783425685,"Herring",14
"69695",1,16.6759783425685,"Herring",14
"69696",1,16.6759783425685,"Herring",14
"69697",2,16.6759783425685,"Herring",14
"69698",2,18.6185055006837,"Herring",14.5
"69699",3,18.6185055006837,"Herring",14.5
"69700",3,18.6185055006837,"Herring",14.5
"69701",3,18.6185055006837,"Herring",14.5
"69702",3,18.6185055006837,"Herring",14.5
"69703",3,18.6185055006837,"Herring",14.5
"69704",5,18.6185055006837,"Herring",14.5
"69705",5,18.6185055006837,"Herring",14.5
"69706",3,18.6185055006837,"Herring",14.5
"69707",4,992.570002871883,"Cod",46
"69708",4,1060.31529603157,"Cod",47
"69709",4,1131.11093627793,"Cod",48
"69710",4,1205.02641869547,"Cod",49
"69711",4,1282.13133980358,"Cod",50
"69712",4,1362.49539562936,"Cod",51
"69713",4,1446.18837985505,"Cod",52
"69714",5,1815.64879433921,"Cod",56
"69715",5,1815.64879433921,"Cod",56
"69716",1,4.15573419115722,"Sprat",9
"69717",1,4.15573419115722,"Sprat",9
"69718",1,4.15573419115722,"Sprat",9
"69719",2,4.92734774405027,"Sprat",9.5
"69720",3,4.92734774405027,"Sprat",9.5
"69721",3,4.92734774405027,"Sprat",9.5
"69722",2,4.92734774405027,"Sprat",9.5
"69723",3,4.92734774405027,"Sprat",9.5
"69724",3,4.92734774405027,"Sprat",9.5
"69725",3,4.92734774405027,"Sprat",9.5
"69726",5,4.92734774405027,"Sprat",9.5
"69727",3,5.79140393295329,"Sprat",10
"69728",4,5.79140393295329,"Sprat",10
"69729",4,5.79140393295329,"Sprat",10
"69730",5,5.79140393295329,"Sprat",10
"69731",6,5.79140393295329,"Sprat",10
"69732",4,5.79140393295329,"Sprat",10
"69733",3,5.79140393295329,"Sprat",10
"69734",7,5.79140393295329,"Sprat",10
"69735",8,5.79140393295329,"Sprat",10
"69736",3,5.79140393295329,"Sprat",10
"69737",1,6.75351935403513,"Sprat",10.5
"69738",1,6.75351935403513,"Sprat",10.5
"69739",4,6.75351935403513,"Sprat",10.5
"69740",1,6.75351935403513,"Sprat",10.5
"69741",2,6.75351935403513,"Sprat",10.5
"69742",3,6.75351935403513,"Sprat",10.5
"69743",1,6.75351935403513,"Sprat",10.5
"69744",4,6.75351935403513,"Sprat",10.5
"69745",3,7.8193529177523,"Sprat",11
"69746",3,7.8193529177523,"Sprat",11
"69747",3,8.9946041274154,"Sprat",11.5
"69748",4,8.9946041274154,"Sprat",11.5
"69749",5,8.9946041274154,"Sprat",11.5
"69750",6,8.9946041274154,"Sprat",11.5
"69751",8,8.9946041274154,"Sprat",11.5
"69752",2,8.9946041274154,"Sprat",11.5
"69753",3,8.9946041274154,"Sprat",11.5
"69754",2,10.2850115033203,"Sprat",12
"69755",3,10.2850115033203,"Sprat",12
"69756",4,10.2850115033203,"Sprat",12
"69757",5,10.2850115033203,"Sprat",12
"69758",3,10.2850115033203,"Sprat",12
"69759",4,10.2850115033203,"Sprat",12
"69760",4,10.2850115033203,"Sprat",12
"69761",7,10.2850115033203,"Sprat",12
"69762",4,11.6963511342985,"Sprat",12.5
"69763",4,11.6963511342985,"Sprat",12.5
"69764",5,11.6963511342985,"Sprat",12.5
"69765",6,11.6963511342985,"Sprat",12.5
"69766",2,11.6963511342985,"Sprat",12.5
"69767",2,11.6963511342985,"Sprat",12.5
"69768",7,55.227630953741,"Herring",20.5
"69769",7,55.227630953741,"Herring",20.5
"69770",3,55.227630953741,"Herring",20.5
"69771",3,59.5686661901001,"Herring",21
"69772",6,59.5686661901001,"Herring",21
"69773",2,59.5686661901001,"Herring",21
"69774",3,59.5686661901001,"Herring",21
"69775",4,64.1366178818948,"Herring",21.5
"69776",3,64.1366178818948,"Herring",21.5
"69777",5,68.9376553052343,"Herring",22
"69778",3,68.9376553052343,"Herring",22
"69779",3,68.9376553052343,"Herring",22
"69780",5,73.9779678582299,"Herring",22.5
"69781",7,73.9779678582299,"Herring",22.5
"69782",7,73.9779678582299,"Herring",22.5
"69783",7,73.9779678582299,"Herring",22.5
"69784",3,73.9779678582299,"Herring",22.5
"69785",4,73.9779678582299,"Herring",22.5
"69786",7,79.2637646669416,"Herring",23
"69787",6,79.2637646669416,"Herring",23
"69788",4,79.2637646669416,"Herring",23
"69789",6,79.2637646669416,"Herring",23
"69790",6,79.2637646669416,"Herring",23
"69791",4,79.2637646669416,"Herring",23
"69792",4,84.8012742076471,"Herring",23.5
"69793",6,96.6564399810407,"Herring",24.5
"69794",6,102.986646726518,"Herring",25
"69795",1,55.69050978041,"Cod",18
"69796",1,55.69050978041,"Cod",18
"69797",1,65.7458217003128,"Cod",19
"69798",1,76.9585168540015,"Cod",20
"69799",1,89.3938902860119,"Cod",21
"69800",1,103.117466155406,"Cod",22
"69801",2,118.194987556792,"Cod",23
"69802",1,134.692407237676,"Cod",24
"69803",1,134.692407237676,"Cod",24
"69804",2,152.675879097484,"Cod",25
"69805",2,193.366554425623,"Cod",27
"69806",2,193.366554425623,"Cod",27
"69807",2,216.207004073774,"Cod",28
"69808",2,240.799985392402,"Cod",29
"69809",3,325.765460560781,"Cod",32
"69810",2,358.040700474711,"Cod",33
"69811",3,392.40531218777,"Cod",34
"69812",3,508.714241104477,"Cod",37
"69813",3,508.714241104477,"Cod",37
"69814",2,552.115887338607,"Cod",38
"69815",3,597.947351037502,"Cod",39
"69816",4,646.277112708259,"Cod",40
"69817",3,750.706064377574,"Cod",42
"69818",3,806.942819315405,"Cod",43
"69819",4,927.805665155418,"Cod",45
"69820",3,927.805665155418,"Cod",45
"69821",3,992.570002871883,"Cod",46
"69822",4,1205.02641869547,"Cod",49
"69823",5,1362.49539562936,"Cod",51
"69824",4,1717.94026760934,"Cod",55
"69825",5,1717.94026760934,"Cod",55
"69826",4,1717.94026760934,"Cod",55
"69827",5,36.7117389422123,"Herring",18
"69828",5,40.0099968865291,"Herring",18.5
"69829",6,40.0099968865291,"Herring",18.5
"69830",6,55.227630953741,"Herring",20.5
"69831",2,193.366554425623,"Cod",27
"69832",2,193.366554425623,"Cod",27
"69833",2,240.799985392402,"Cod",29
"69834",2,267.212551949008,"Cod",30
"69835",3,267.212551949008,"Cod",30
"69836",2,267.212551949008,"Cod",30
"69837",3,295.511919421018,"Cod",31
"69838",3,295.511919421018,"Cod",31
"69839",3,325.765460560781,"Cod",32
"69840",3,325.765460560781,"Cod",32
"69841",3,325.765460560781,"Cod",32
"69842",3,325.765460560781,"Cod",32
"69843",2,325.765460560781,"Cod",32
"69844",3,358.040700474711,"Cod",33
"69845",3,358.040700474711,"Cod",33
"69846",3,392.40531218777,"Cod",34
"69847",3,392.40531218777,"Cod",34
"69848",3,428.927112467869,"Cod",35
"69849",4,428.927112467869,"Cod",35
"69850",3,467.674057887759,"Cod",36
"69851",3,467.674057887759,"Cod",36
"69852",3,508.714241104477,"Cod",37
"69853",4,646.277112708259,"Cod",40
"69854",4,697.173775907659,"Cod",41
"69855",9,4097.2813157908,"Cod",73
"69856",1,4.61934993124415,"Cod",8
"69857",1,12.2792020652062,"Cod",11
"69858",1,16.0391381478273,"Cod",12
"69859",1,20.5069321393054,"Cod",13
"69860",1,38.7920695225605,"Cod",16
"69861",1,46.7275263780455,"Cod",17
"69862",1,65.7458217003128,"Cod",19
"69863",7,2606.57418341993,"Cod",63
"69864",8,3006.73037363515,"Cod",66
"69865",1,6.63161196840701,"Cod",9
"69866",1,6.63161196840701,"Cod",9
"69867",1,12.2792020652062,"Cod",11
"69868",1,12.2792020652062,"Cod",11
"69869",1,16.0391381478273,"Cod",12
"69870",1,16.0391381478273,"Cod",12
"69871",1,55.69050978041,"Cod",18
"69872",1,65.7458217003128,"Cod",19
"69873",1,4.16457578938258,"Herring",9
"69874",1,4.93516197452075,"Herring",9.5
"69875",1,6.7574632030262,"Herring",10.5
"69876",1,6.7574632030262,"Herring",10.5
"69877",1,6.7574632030262,"Herring",10.5
"69878",1,7.82028033901898,"Herring",11
"69879",1,7.82028033901898,"Herring",11
"69880",1,8.99167309472513,"Herring",11.5
"69881",1,8.99167309472513,"Herring",11.5
"69882",1,10.2772850673649,"Herring",12
"69883",1,10.2772850673649,"Herring",12
"69884",1,11.6827943307746,"Herring",12.5
"69885",1,11.6827943307746,"Herring",12.5
"69886",1,11.6827943307746,"Herring",12.5
"69887",1,11.6827943307746,"Herring",12.5
"69888",1,11.6827943307746,"Herring",12.5
"69889",1,13.2139121949626,"Herring",13
"69890",1,13.2139121949626,"Herring",13
"69891",1,13.2139121949626,"Herring",13
"69892",1,14.8763820583671,"Herring",13.5
"69893",6,1917.03662256414,"Cod",57
"69894",7,2360.78912640864,"Cod",61
"69895",8,2360.78912640864,"Cod",61
"69896",12,8060.30873792182,"Cod",91
"69897",1,76.9585168540015,"Cod",20
"69898",1,76.9585168540015,"Cod",20
"69899",1,76.9585168540015,"Cod",20
"69900",1,89.3938902860119,"Cod",21
"69901",1,103.117466155406,"Cod",22
"69902",2,118.194987556792,"Cod",23
"69903",2,134.692407237676,"Cod",24
"69904",2,134.692407237676,"Cod",24
"69905",2,134.692407237676,"Cod",24
"69906",2,134.692407237676,"Cod",24
"69907",2,152.675879097484,"Cod",25
"69908",2,152.675879097484,"Cod",25
"69909",2,152.675879097484,"Cod",25
"69910",2,172.21175037244,"Cod",26
"69911",2,172.21175037244,"Cod",26
"69912",2,172.21175037244,"Cod",26
"69913",2,172.21175037244,"Cod",26
"69914",2,172.21175037244,"Cod",26
"69915",2,172.21175037244,"Cod",26
"69916",2,172.21175037244,"Cod",26
"69917",2,193.366554425623,"Cod",27
"69918",2,193.366554425623,"Cod",27
"69919",2,193.366554425623,"Cod",27
"69920",2,193.366554425623,"Cod",27
"69921",2,193.366554425623,"Cod",27
"69922",2,193.366554425623,"Cod",27
"69923",2,193.366554425623,"Cod",27
"69924",2,216.207004073774,"Cod",28
"69925",2,216.207004073774,"Cod",28
"69926",2,216.207004073774,"Cod",28
"69927",2,240.799985392402,"Cod",29
"69928",2,240.799985392402,"Cod",29
"69929",2,295.511919421018,"Cod",31
"69930",2,295.511919421018,"Cod",31
"69931",2,325.765460560781,"Cod",32
"69932",3,325.765460560781,"Cod",32
"69933",2,358.040700474711,"Cod",33
"69934",2,358.040700474711,"Cod",33
"69935",3,392.40531218777,"Cod",34
"69936",4,646.277112708259,"Cod",40
"69937",4,806.942819315405,"Cod",43
"69938",4,865.952996770136,"Cod",44
"69939",4,927.805665155418,"Cod",45
"69940",4,992.570002871883,"Cod",46
"69941",5,1060.31529603157,"Cod",47
"69942",6,1815.64879433921,"Cod",56
"69943",6,1917.03662256414,"Cod",57
"69944",7,2131.13164745505,"Cod",59
"69945",8,3295.31522356657,"Cod",68
"69946",4,1205.02641869547,"Cod",49
"69947",3,1205.02641869547,"Cod",49
"69948",3,1282.13133980358,"Cod",50
"69949",3,1282.13133980358,"Cod",50
"69950",3,1362.49539562936,"Cod",51
"69951",3,1362.49539562936,"Cod",51
"69952",3,1446.18837985505,"Cod",52
"69953",3,1446.18837985505,"Cod",52
"69954",3,1446.18837985505,"Cod",52
"69955",4,1623.84078588228,"Cod",54
"69956",4,1623.84078588228,"Cod",54
"69957",3,1815.64879433921,"Cod",56
"69958",3,1815.64879433921,"Cod",56
"69959",3,1917.03662256414,"Cod",57
"69960",3,2022.17409666077,"Cod",58
"69961",3,2022.17409666077,"Cod",58
"69962",3,2022.17409666077,"Cod",58
"69963",3,2022.17409666077,"Cod",58
"69964",3,2131.13164745505,"Cod",59
"69965",3,2131.13164745505,"Cod",59
"69966",4,2243.97979083495,"Cod",60
"69967",4,2243.97979083495,"Cod",60
"69968",4,2869.05324142113,"Cod",65
"69969",5,3148.79398386356,"Cod",67
"69970",5,3927.40208849985,"Cod",72
"69971",7,8335.33833342729,"Cod",92
"69972",1,25.7458759404897,"Cod",14
"69973",1,76.9585168540015,"Cod",20
"69974",1,89.3938902860119,"Cod",21
"69975",1,103.117466155406,"Cod",22
"69976",1,118.194987556792,"Cod",23
"69977",1,134.692407237676,"Cod",24
"69978",2,152.675879097484,"Cod",25
"69979",1,172.21175037244,"Cod",26
"69980",2,172.21175037244,"Cod",26
"69981",2,193.366554425623,"Cod",27
"69982",1,193.366554425623,"Cod",27
"69983",2,216.207004073774,"Cod",28
"69984",2,295.511919421018,"Cod",31
"69985",2,325.765460560781,"Cod",32
"69986",2,428.927112467869,"Cod",35
"69987",2,508.714241104477,"Cod",37
"69988",2,552.115887338607,"Cod",38
"69989",3,597.947351037502,"Cod",39
"69990",2,646.277112708259,"Cod",40
"69991",2,750.706064377574,"Cod",42
"69992",2,806.942819315405,"Cod",43
"69993",2,927.805665155418,"Cod",45
"69994",2,1205.02641869547,"Cod",49
"69995",2,1282.13133980358,"Cod",50
"69996",3,1362.49539562936,"Cod",51
"69997",3,1446.18837985505,"Cod",52
"69998",3,1533.28018203557,"Cod",53
"69999",3,1533.28018203557,"Cod",53
"70000",4,1533.28018203557,"Cod",53
"70001",4,1533.28018203557,"Cod",53
"70002",3,1623.84078588228,"Cod",54
"70003",4,1717.94026760934,"Cod",55
"70004",2,1717.94026760934,"Cod",55
"70005",3,1717.94026760934,"Cod",55
"70006",4,1815.64879433921,"Cod",56
"70007",3,1917.03662256414,"Cod",57
"70008",4,2360.78912640864,"Cod",61
"70009",6,2243.97979083495,"Cod",60
"70010",5,2360.78912640864,"Cod",61
"70011",3,2360.78912640864,"Cod",61
"70012",3,2360.78912640864,"Cod",61
"70013",4,2869.05324142113,"Cod",65
"70014",6,3295.31522356657,"Cod",68
"70015",5,3602.01556812632,"Cod",70
"70016",5,3927.40208849985,"Cod",72
"70017",5,4097.2813157908,"Cod",73
"70018",6,5638.24067942552,"Cod",81
"70019",8,6076.65172807729,"Cod",83
"70020",0,16.6759783425685,"Herring",14
"70021",0,16.6759783425685,"Herring",14
"70022",0,18.6185055006837,"Herring",14.5
"70023",0,18.6185055006837,"Herring",14.5
"70024",0,20.7097970918827,"Herring",15
"70025",0,3.47099088121504,"Sprat",8.5
"70026",0,4.15573419115722,"Sprat",9
"70027",0,4.15573419115722,"Sprat",9
"70028",0,4.92734774405027,"Sprat",9.5
"70029",0,5.79140393295329,"Sprat",10
"70030",1,7.8193529177523,"Sprat",11
"70031",1,7.8193529177523,"Sprat",11
"70032",3,16.7142605973086,"Sprat",14
"70033",4,16.7142605973086,"Sprat",14
"70034",5,16.7142605973086,"Sprat",14
"70035",5,18.6677967501598,"Sprat",14.5
"70036",9,18.6677967501598,"Sprat",14.5
"70037",1,46.7275263780455,"Cod",17
"70038",1,55.69050978041,"Cod",18
"70039",1,65.7458217003128,"Cod",19
"70040",1,76.9585168540015,"Cod",20
"70041",1,89.3938902860119,"Cod",21
"70042",1,103.117466155406,"Cod",22
"70043",1,118.194987556792,"Cod",23
"70044",1,134.692407237676,"Cod",24
"70045",1,152.675879097484,"Cod",25
"70046",1,172.21175037244,"Cod",26
"70047",1,193.366554425623,"Cod",27
"70048",1,216.207004073774,"Cod",28
"70049",1,240.799985392402,"Cod",29
"70050",2,267.212551949008,"Cod",30
"70051",2,295.511919421018,"Cod",31
"70052",2,325.765460560781,"Cod",32
"70053",2,358.040700474711,"Cod",33
"70054",2,392.40531218777,"Cod",34
"70055",2,428.927112467869,"Cod",35
"70056",2,467.674057887759,"Cod",36
"70057",2,508.714241104477,"Cod",37
"70058",2,552.115887338607,"Cod",38
"70059",2,597.947351037502,"Cod",39
"70060",2,646.277112708259,"Cod",40
"70061",3,697.173775907659,"Cod",41
"70062",2,806.942819315405,"Cod",43
"70063",3,865.952996770136,"Cod",44
"70064",3,992.570002871883,"Cod",46
"70065",4,1060.31529603157,"Cod",47
"70066",5,1362.49539562936,"Cod",51
"70067",3,1362.49539562936,"Cod",51
"70068",4,1446.18837985505,"Cod",52
"70069",4,1446.18837985505,"Cod",52
"70070",6,4451.7696188541,"Cod",75
"70071",10,116.483819586989,"Herring",26
"70072",4,2481.63033620575,"Cod",62
"70073",6,2481.63033620575,"Cod",62
"70074",3,2735.69151119043,"Cod",64
"70075",4,3148.79398386356,"Cod",67
"70076",5,3602.01556812632,"Cod",70
"70077",4,131.138891966798,"Herring",27
"70078",6,138.916537198633,"Herring",27.5
"70079",5,138.916537198633,"Herring",27.5
"70080",9,138.916537198633,"Herring",27.5
"70081",12,138.916537198633,"Herring",27.5
"70082",1,38.7920695225605,"Cod",16
"70083",1,46.7275263780455,"Cod",17
"70084",1,55.69050978041,"Cod",18
"70085",1,65.7458217003128,"Cod",19
"70086",1,76.9585168540015,"Cod",20
"70087",1,89.3938902860119,"Cod",21
"70088",1,103.117466155406,"Cod",22
"70089",1,118.194987556792,"Cod",23
"70090",1,134.692407237676,"Cod",24
"70091",1,152.675879097484,"Cod",25
"70092",2,172.21175037244,"Cod",26
"70093",1,193.366554425623,"Cod",27
"70094",1,216.207004073774,"Cod",28
"70095",1,240.799985392402,"Cod",29
"70096",2,267.212551949008,"Cod",30
"70097",1,295.511919421018,"Cod",31
"70098",2,325.765460560781,"Cod",32
"70099",2,358.040700474711,"Cod",33
"70100",2,392.40531218777,"Cod",34
"70101",2,428.927112467869,"Cod",35
"70102",2,467.674057887759,"Cod",36
"70103",2,508.714241104477,"Cod",37
"70104",2,552.115887338607,"Cod",38
"70105",2,597.947351037502,"Cod",39
"70106",2,646.277112708259,"Cod",40
"70107",2,697.173775907659,"Cod",41
"70108",4,750.706064377574,"Cod",42
"70109",2,806.942819315405,"Cod",43
"70110",3,865.952996770136,"Cod",44
"70111",3,927.805665155418,"Cod",45
"70112",3,1060.31529603157,"Cod",47
"70113",3,1131.11093627793,"Cod",48
"70114",4,1533.28018203557,"Cod",53
"70115",4,1623.84078588228,"Cod",54
"70116",4,1717.94026760934,"Cod",55
"70117",3,2022.17409666077,"Cod",58
"70118",4,2022.17409666077,"Cod",58
"70119",4,2131.13164745505,"Cod",59
"70120",8,7272.04246354403,"Cod",88
"70121",0,13.2139121949626,"Herring",13
"70122",0,22.9557149154806,"Herring",15.5
"70123",1,31.8196038176143,"Cod",15
"70124",1,38.7920695225605,"Cod",16
"70125",1,38.7920695225605,"Cod",16
"70126",1,46.7275263780455,"Cod",17
"70127",1,46.7275263780455,"Cod",17
"70128",1,55.69050978041,"Cod",18
"70129",1,55.69050978041,"Cod",18
"70130",1,65.7458217003128,"Cod",19
"70131",1,76.9585168540015,"Cod",20
"70132",1,103.117466155406,"Cod",22
"70133",1,103.117466155406,"Cod",22
"70134",0,46.7275263780455,"Cod",17
"70135",3,992.570002871883,"Cod",46
"70136",7,10439.85940745,"Cod",99
"70137",1,118.194987556792,"Cod",23
"70138",1,134.692407237676,"Cod",24
"70139",1,152.675879097484,"Cod",25
"70140",2,172.21175037244,"Cod",26
"70141",2,193.366554425623,"Cod",27
"70142",1,216.207004073774,"Cod",28
"70143",1,216.207004073774,"Cod",28
"70144",2,240.799985392402,"Cod",29
"70145",2,267.212551949008,"Cod",30
"70146",2,295.511919421018,"Cod",31
"70147",2,325.765460560781,"Cod",32
"70148",2,358.040700474711,"Cod",33
"70149",2,392.40531218777,"Cod",34
"70150",2,428.927112467869,"Cod",35
"70151",2,467.674057887759,"Cod",36
"70152",3,508.714241104477,"Cod",37
"70153",2,552.115887338607,"Cod",38
"70154",2,597.947351037502,"Cod",39
"70155",2,646.277112708259,"Cod",40
"70156",3,697.173775907659,"Cod",41
"70157",3,750.706064377574,"Cod",42
"70158",2,806.942819315405,"Cod",43
"70159",2,865.952996770136,"Cod",44
"70160",3,927.805665155418,"Cod",45
"70161",3,992.570002871883,"Cod",46
"70162",3,1060.31529603157,"Cod",47
"70163",3,1205.02641869547,"Cod",49
"70164",3,1282.13133980358,"Cod",50
"70165",4,1917.03662256414,"Cod",57
"70166",3,2022.17409666077,"Cod",58
"70167",1,20.7097970918827,"Herring",15
"70168",1,20.7097970918827,"Herring",15
"70169",4,22.9557149154806,"Herring",15.5
"70170",3,25.3621481989023,"Herring",16
"70171",7,90.5967439444134,"Herring",24
"70172",4,90.5967439444134,"Herring",24
"70173",4,90.5967439444134,"Herring",24
"70174",7,96.6564399810407,"Herring",24.5
"70175",6,96.6564399810407,"Herring",24.5
"70176",12,96.6564399810407,"Herring",24.5
"70177",13,96.6564399810407,"Herring",24.5
"70178",7,102.986646726518,"Herring",25
"70179",10,102.986646726518,"Herring",25
"70180",5,109.593666573202,"Herring",25.5
"70181",7,109.593666573202,"Herring",25.5
"70182",6,109.593666573202,"Herring",25.5
"70183",7,109.593666573202,"Herring",25.5
"70184",7,116.483819586989,"Herring",26
"70185",8,131.138891966798,"Herring",27
"70186",8,155.403984882521,"Herring",28.5
"70187",0,4.15573419115722,"Sprat",9
"70188",0,4.15573419115722,"Sprat",9
"70189",0,4.92734774405027,"Sprat",9.5
"70190",0,5.79140393295329,"Sprat",10
"70191",0,5.79140393295329,"Sprat",10
"70192",0,6.75351935403513,"Sprat",10.5
"70193",3,18.6677967501598,"Sprat",14.5
"70194",4,18.6677967501598,"Sprat",14.5
"70195",4,18.6677967501598,"Sprat",14.5
"70196",5,18.6677967501598,"Sprat",14.5
"70197",10,18.6677967501598,"Sprat",14.5
"70198",1,38.7920695225605,"Cod",16
"70199",1,46.7275263780455,"Cod",17
"70200",1,134.692407237676,"Cod",24
"70201",1,134.692407237676,"Cod",24
"70202",1,134.692407237676,"Cod",24
"70203",1,152.675879097484,"Cod",25
"70204",2,152.675879097484,"Cod",25
"70205",1,152.675879097484,"Cod",25
"70206",1,172.21175037244,"Cod",26
"70207",2,172.21175037244,"Cod",26
"70208",2,172.21175037244,"Cod",26
"70209",2,172.21175037244,"Cod",26
"70210",2,193.366554425623,"Cod",27
"70211",2,193.366554425623,"Cod",27
"70212",2,216.207004073774,"Cod",28
"70213",2,216.207004073774,"Cod",28
"70214",2,240.799985392402,"Cod",29
"70215",2,240.799985392402,"Cod",29
"70216",2,325.765460560781,"Cod",32
"70217",2,358.040700474711,"Cod",33
"70218",2,358.040700474711,"Cod",33
"70219",2,392.40531218777,"Cod",34
"70220",2,392.40531218777,"Cod",34
"70221",2,428.927112467869,"Cod",35
"70222",2,428.927112467869,"Cod",35
"70223",2,428.927112467869,"Cod",35
"70224",2,428.927112467869,"Cod",35
"70225",2,467.674057887759,"Cod",36
"70226",2,467.674057887759,"Cod",36
"70227",2,508.714241104477,"Cod",37
"70228",3,508.714241104477,"Cod",37
"70229",2,508.714241104477,"Cod",37
"70230",2,552.115887338607,"Cod",38
"70231",2,552.115887338607,"Cod",38
"70232",2,597.947351037502,"Cod",39
"70233",3,597.947351037502,"Cod",39
"70234",2,597.947351037502,"Cod",39
"70235",3,597.947351037502,"Cod",39
"70236",3,646.277112708259,"Cod",40
"70237",3,646.277112708259,"Cod",40
"70238",3,646.277112708259,"Cod",40
"70239",2,697.173775907659,"Cod",41
"70240",4,697.173775907659,"Cod",41
"70241",3,750.706064377574,"Cod",42
"70242",3,750.706064377574,"Cod",42
"70243",3,806.942819315405,"Cod",43
"70244",3,865.952996770136,"Cod",44
"70245",3,865.952996770136,"Cod",44
"70246",3,865.952996770136,"Cod",44
"70247",3,865.952996770136,"Cod",44
"70248",3,927.805665155418,"Cod",45
"70249",3,992.570002871883,"Cod",46
"70250",3,992.570002871883,"Cod",46
"70251",3,992.570002871883,"Cod",46
"70252",4,992.570002871883,"Cod",46
"70253",3,1060.31529603157,"Cod",47
"70254",3,1131.11093627793,"Cod",48
"70255",3,1205.02641869547,"Cod",49
"70256",3,1205.02641869547,"Cod",49
"70257",5,1362.49539562936,"Cod",51
"70258",1,89.3938902860119,"Cod",21
"70259",1,134.692407237676,"Cod",24
"70260",1,134.692407237676,"Cod",24
"70261",1,172.21175037244,"Cod",26
"70262",2,193.366554425623,"Cod",27
"70263",10,6537.4849883842,"Cod",85
"70264",0,3.06581246422946,"Cod",7
"70265",1,46.7275263780455,"Cod",17
"70266",1,65.7458217003128,"Cod",19
"70267",1,76.9585168540015,"Cod",20
"70268",1,89.3938902860119,"Cod",21
"70269",1,152.675879097484,"Cod",25
"70270",2,295.511919421018,"Cod",31
"70271",2,325.765460560781,"Cod",32
"70272",3,1131.11093627793,"Cod",48
"70273",4,2131.13164745505,"Cod",59
"70274",1,38.7920695225605,"Cod",16
"70275",1,46.7275263780455,"Cod",17
"70276",1,55.69050978041,"Cod",18
"70277",4,1917.03662256414,"Cod",57
"70278",4,2735.69151119043,"Cod",64
"70279",8,8335.33833342729,"Cod",92
"70280",1,31.8196038176143,"Cod",15
"70281",3,1917.03662256414,"Cod",57
"70282",4,2869.05324142113,"Cod",65
"70283",0,4.61934993124415,"Cod",8
"70284",3,2022.17409666077,"Cod",58
"70285",0,1.0912707532782,"Cod",5
"70286",0,1.90993655693704,"Cod",6
"70287",0,3.06581246422946,"Cod",7
"70288",0,4.61934993124415,"Cod",8
"70289",0,6.63161196840701,"Cod",9
"70290",1,38.7920695225605,"Cod",16
"70291",1,46.7275263780455,"Cod",17
"70292",1,46.7275263780455,"Cod",17
"70293",1,55.69050978041,"Cod",18
"70294",1,55.69050978041,"Cod",18
"70295",1,65.7458217003128,"Cod",19
"70296",1,65.7458217003128,"Cod",19
"70297",1,76.9585168540015,"Cod",20
"70298",1,76.9585168540015,"Cod",20
"70299",1,89.3938902860119,"Cod",21
"70300",1,103.117466155406,"Cod",22
"70301",1,103.117466155406,"Cod",22
"70302",1,118.194987556792,"Cod",23
"70303",1,118.194987556792,"Cod",23
